id_poursuite,business_id,date,description,adresse,date_jugement,etablissement,montant,proprietaire,ville,statut,date_statut,categorie
2603,102438,"20150225","Les lieux, véhicules, équipements, matériaux et ustensiles servant à la préparation au conditionnement, à l'entreposage, au transport, à l'étiquetage et au service des produits, ainsi que les autres installations et locaux sanitaires, doivent être propres.","7417 Av. Harley, Montréal, Québec","20160511","PATISSERIE JONG RO","1800","9247-8239 QUEBEC INC.","Montréal","Fermé","20160310","Pâtisserie"
2831,102438,"20150721","Les lieux, véhicules, équipements, matériaux et ustensiles servant à la préparation au conditionnement, à l'entreposage, au transport, à l'étiquetage et au service des produits, ainsi que les autres installations et locaux sanitaires, doivent être propres.","7417 Av. Harley, Montréal, Québec","20160601","PATISSERIE JONG RO","1000","9247-8239 QUEBEC INC.","Montréal","Fermé","20160310","Pâtisserie"
2321,102438,"20140908","Est passible de l'amende prévue au premier alinéa quiconque entrave ou tente d'entraver de quelque façon que ce soit le travail d'une personne autorisée ou d'un enquêteur dans l'exercice de ses fonctions notamment en l'induisant en erreur ou en tentant de le faire, en le molestant, l'intimidant, le gênant ou en l'injuriant ou, dans le cas d'une personne autorisée, en refusant ou en négligeant d'obéir à un ordre qu'elle est autorisée à émettre en vertu de la présente loi ou de ses règlements.","7417 Av. Harley, Montréal, Québec","20160511","PATISSERIE JONG RO","5000","9247-8239 QUEBEC INC.","Montréal","Fermé","20160310","Pâtisserie"
1418,102556,"20120801","Le produit altérable à la chaleur à l'exception des fruits et légumes frais entiers doit être refroidi sans retard et maintenu constamment à une température interne et ambiante ne dépassant pas 4C jusqu'à sa livraison au consommateur, sauf pendant le temps requis pour l'application d'un procédé de fabrication ou d'un traitement reconnu en industrie alimentaire et qui exige une plus haute température.","1850 Rue Sainte-Catherine Ouest, Montréal, Québec","20121109","RESTAURANT SAIGON VIP","1500","9249-3766 QUEBEC INC.","Montréal","Fermé changement d'exploitant","20150610","Restaurant"
1702,102556,"20130517","Les lieux, véhicules, équipements, matériaux et ustensiles servant à la préparation au conditionnement, à l'entreposage, au transport, à l'étiquetage et au service des produits, ainsi que les autres installations et locaux sanitaires, doivent être propres.","1850 Rue Sainte-Catherine Ouest, Montréal, Québec","20131211","RESTAURANT SAIGON VIP","1200","9249-3766 QUEBEC INC.","Montréal","Fermé changement d'exploitant","20150610","Restaurant"
2107,102556,"20140402","Les lieux, véhicules, équipements, matériaux et ustensiles servant à la préparation au conditionnement, à l'entreposage, au transport, à l'étiquetage et au service des produits, ainsi que les autres installations et locaux sanitaires, doivent être propres.","1850 Rue Sainte-Catherine Ouest, Montréal, Québec","20150121","RESTAURANT SAIGON VIP","1250","9249-3766 QUEBEC INC.","Montréal","Fermé changement d'exploitant","20150610","Restaurant"
5109,102700,"20180219","Le produit altérable à la chaleur à l'exception des fruits et légumes frais entiers doit être refroidi sans retard et maintenu constamment à une température interne et ambiante ne dépassant pas 4C jusqu'à sa livraison au consommateur, sauf pendant le temps requis pour l'application d'un procédé de fabrication ou d'un traitement reconnu en industrie alimentaire et qui exige une plus haute température.","5604 Rue De Salaberry, Montréal, Québec","20191118","MARCHE SALABERRY","700","9249-7130 QUEBEC INC.","Montréal","Fermé","20211004","Boucherie-épicerie"
5523,102700,"20180518","Les personnes affectées à la préparation des produits, au lavage ou au nettoyage du matériel et de l'équipement doivent: porter un bonnet ou une résille propre qui recouvre entièrement les cheveux; porter un couvre-barbe propre qui recouvre entièrement la barbe.","5604 Rue De Salaberry, Montréal, Québec","20191031","MARCHE SALABERRY","250","9249-7130 QUEBEC INC.","Montréal","Fermé","20211004","Boucherie-épicerie"
1793,102708,"20130821","Le produit altérable à la chaleur à l'exception des fruits et légumes frais entiers doit être refroidi sans retard et maintenu constamment à une température interne et ambiante ne dépassant pas 4C jusqu'à sa livraison au consommateur, sauf pendant le temps requis pour l'application d'un procédé de fabrication ou d'un traitement reconnu en industrie alimentaire et qui exige une plus haute température.","450 Av. Dorval, Dorval, Québec","20140130","FANG EXPRESS","1250","ENTREPRISES GU BING INC.","Dorval","Fermé","20220303","Restaurant service rapide"
5620,102708,"20180719","Le produit altérable à la chaleur à l'exception des fruits et légumes frais entiers doit être refroidi sans retard et maintenu constamment à une température interne et ambiante ne dépassant pas 4C jusqu'à sa livraison au consommateur, sauf pendant le temps requis pour l'application d'un procédé de fabrication ou d'un traitement reconnu en industrie alimentaire et qui exige une plus haute température.","450 Av. Dorval, Dorval, Québec","20190711","FANG EXPRESS","1700","ENTREPRISES GU BING INC.","Dorval","Fermé","20220303","Restaurant service rapide"
6950,102708,"20190528","Le produit altérable à la chaleur à l'exception des fruits et légumes frais entiers doit être refroidi sans retard et maintenu constamment à une température interne et ambiante ne dépassant pas 4C jusqu'à sa livraison au consommateur, sauf pendant le temps requis pour l'application d'un procédé de fabrication ou d'un traitement reconnu en industrie alimentaire et qui exige une plus haute température.","450 Av. Dorval, Dorval, Québec","20201105","FANG EXPRESS","2200","ENTREPRISES GU BING INC.","Dorval","Fermé","20220303","Restaurant service rapide"
7783,102708,"20200803","Le produit altérable à la chaleur à l'exception des fruits et légumes frais entiers doit être refroidi sans retard et maintenu constamment à une température interne et ambiante ne dépassant pas 4C jusqu'à sa livraison au consommateur, sauf pendant le temps requis pour l'application d'un procédé de fabrication ou d'un traitement reconnu en industrie alimentaire et qui exige une plus haute température.","450 Av. Dorval, Dorval, Québec","20210903","FANG EXPRESS","3000","ENTREPRISES GU BING INC.","Dorval","Fermé","20220303","Restaurant service rapide"
6951,102708,"20190528","Le lieu ou le véhicule doit être exempt de contaminants, de polluants, de toute espèce d'animaux y compris les insectes et les rongeurs ou de leurs excréments.","450 Av. Dorval, Dorval, Québec","20201105","FANG EXPRESS","2000","ENTREPRISES GU BING INC.","Dorval","Fermé","20220303","Restaurant service rapide"
6949,102708,"20190528","Les lieux, véhicules, équipements, matériaux et ustensiles servant à la préparation au conditionnement, à l'entreposage, au transport, à l'étiquetage et au service des produits, ainsi que les autres installations et locaux sanitaires, doivent être propres.","450 Av. Dorval, Dorval, Québec","20200105","FANG EXPRESS","1800","ENTREPRISES GU BING INC.","Dorval","Fermé","20220303","Restaurant service rapide"
7636,116011,"20200302","Le lieu ou le véhicule doit être exempt de contaminants, de polluants, de toute espèce d'animaux y compris les insectes et les rongeurs ou de leurs excréments.","2687 Rue Wellington, Montréal, Québec","20210616","BAR SERI CAPRI","1100","9031-6670 QUEBEC INC.","Montréal","Fermé changement d'exploitant","20230328","Restaurant"
2020,103494,"20140124","Le produit altérable à la chaleur à l'exception des fruits et légumes frais entiers doit être refroidi sans retard et maintenu constamment à une température interne et ambiante ne dépassant pas 4C jusqu'à sa livraison au consommateur, sauf pendant le temps requis pour l'application d'un procédé de fabrication ou d'un traitement reconnu en industrie alimentaire et qui exige une plus haute température.","8774A Rue Lajeunesse, Montréal, Québec","20141017","SANDWICHES THAI SAIGON","1200","THANH HUU NGUYEN","Montréal","Ouvert","20120323","Restaurant"
1582,103235,"20130130","Le lieu ou le véhicule doit être exempt de contaminants, de polluants, de toute espèce d'animaux y compris les insectes et les rongeurs ou de leurs excréments.","7064A Boul. Pie-IX, Montréal, Québec","20130514","RESTAURANT EL COMAL","1500","9250-8597 QUEBEC INC.","Montréal","Fermé changement d'exploitant","20131025","Restaurant"
3679,104852,"20160929","Les lieux, véhicules, équipements, matériaux et ustensiles servant à la préparation au conditionnement, à l'entreposage, au transport, à l'étiquetage et au service des produits, ainsi que les autres installations et locaux sanitaires, doivent être propres.","19 Av. du Mont-Royal Est, Montréal, Québec","20181101","RESTAURANT COPOLI","1000","9266-6734 QUEBEC INC.","Montréal","Fermé changement d'exploitant","20171124","Restaurant"
3900,104852,"20161108","Les lieux, véhicules, équipements, matériaux et ustensiles servant à la préparation au conditionnement, à l'entreposage, au transport, à l'étiquetage et au service des produits, ainsi que les autres installations et locaux sanitaires, doivent être propres.","19 Av. du Mont-Royal Est, Montréal, Québec","20181101","RESTAURANT COPOLI","1000","9266-6734 QUEBEC INC.","Montréal","Fermé changement d'exploitant","20171124","Restaurant"
3217,105445,"20160224","Le produit altérable à la chaleur à l'exception des fruits et légumes frais entiers doit être refroidi sans retard et maintenu constamment à une température interne et ambiante ne dépassant pas 4C jusqu'à sa livraison au consommateur, sauf pendant le temps requis pour l'application d'un procédé de fabrication ou d'un traitement reconnu en industrie alimentaire et qui exige une plus haute température.","1701 Boul. des Sources, Pointe-Claire, Québec","20170307","RESTAURANT M.EPICE","800","9272-4194 QUEBEC INC.","Pointe-Claire","Ouvert","20130131","Restaurant"
3542,105445,"20160610","Le produit altérable à la chaleur à l'exception des fruits et légumes frais entiers doit être refroidi sans retard et maintenu constamment à une température interne et ambiante ne dépassant pas 4C jusqu'à sa livraison au consommateur, sauf pendant le temps requis pour l'application d'un procédé de fabrication ou d'un traitement reconnu en industrie alimentaire et qui exige une plus haute température.","1701 Boul. des Sources, Pointe-Claire, Québec","20170706","RESTAURANT M.EPICE","1000","9272-4194 QUEBEC INC.","Pointe-Claire","Ouvert","20130131","Restaurant"
5116,105445,"20180126","Le lieu ou le véhicule doit être exempt de contaminants, de polluants, de toute espèce d'animaux y compris les insectes et les rongeurs ou de leurs excréments.","1701 Boul. des Sources, Pointe-Claire, Québec","20181220","RESTAURANT M.EPICE","1100","9272-4194 QUEBEC INC.","Pointe-Claire","Ouvert","20130131","Restaurant"
3555,105446,"20160916","Les personnes affectées à la préparation des produits, au lavage ou au nettoyage du matériel et de l'équipement doivent: porter un bonnet ou une résille propre qui recouvre entièrement les cheveux; porter un couvre-barbe propre qui recouvre entièrement la barbe.","888 Boul. De Maisonneuve Est, Local R23, Montréal, Québec","20161019","OPERA CAFE (CAFEINE PLUS)","250","9271-7628 QUEBEC INC.","Montréal","Fermé","20191024","Restaurant"
3710,105594,"20161102","Le produit périssable vendu chaud ou servi chaud au consommateur doit être gardé à une température interne d'au moins 60C jusqu'à sa livraison.","6600 Rue Beaubien Est, Montréal, Québec","20181130","LA PIZZERIA 4 FRERES EXPRESS","250","9275-0439 QUEBEC INC.","Montréal","Fermé changement d'exploitant","20200109","Restaurant"
3711,105594,"20161102","Dans un local ou véhicule utilisé pour la préparation de produits; les portes, fenêtres, moustiquaires et bouches d'aération doivent être ajustées de façon à empêcher l'entrée de toute espèce d'animaux y compris les insectes et rongeurs.","6600 Rue Beaubien Est, Montréal, Québec","20170309","LA PIZZERIA 4 FRERES EXPRESS","250","9275-0439 QUEBEC INC.","Montréal","Fermé changement d'exploitant","20200109","Restaurant"
7507,100205,"20191121","Le lieu ou le véhicule doit être exempt de contaminants, de polluants, de toute espèce d'animaux y compris les insectes et les rongeurs ou de leurs excréments.","2115 Rue Saint-Denis, Montréal, Québec","20211006","YUAN VEGETARIEN","1300","9222-6737 QUEBEC INC.","Montréal","Fermé changement d'exploitant","20220713","Restaurant"
7935,100205,"20200916","Le lieu ou le véhicule doit être exempt de contaminants, de polluants, de toute espèce d'animaux y compris les insectes et les rongeurs ou de leurs excréments.","2115 Rue Saint-Denis, Montréal, Québec","20211210","YUAN VEGETARIEN","1600","9222-6737 QUEBEC INC.","Montréal","Fermé changement d'exploitant","20220713","Restaurant"
7289,100205,"20190820","Le lieu ou le véhicule doit être exempt de contaminants, de polluants, de toute espèce d'animaux y compris les insectes et les rongeurs ou de leurs excréments.","2115 Rue Saint-Denis, Montréal, Québec","20210408","YUAN VEGETARIEN","1000","9222-6737 QUEBEC INC.","Montréal","Fermé changement d'exploitant","20220713","Restaurant"
7408,100205,"20190924","Les lieux, véhicules, équipements, matériaux et ustensiles servant à la préparation au conditionnement, à l'entreposage, au transport, à l'étiquetage et au service des produits, ainsi que les autres installations et locaux sanitaires, doivent être propres.","2115 Rue Saint-Denis, Montréal, Québec","20210419","YUAN VEGETARIEN","500","9222-6737 QUEBEC INC.","Montréal","Fermé changement d'exploitant","20220713","Restaurant"
1363,100207,"20120213","Le produit altérable à la chaleur à l'exception des fruits et légumes frais entiers doit être refroidi sans retard et maintenu constamment à une température interne et ambiante ne dépassant pas 4C jusqu'à sa livraison au consommateur, sauf pendant le temps requis pour l'application d'un procédé de fabrication ou d'un traitement reconnu en industrie alimentaire et qui exige une plus haute température.","7020 Ch. de la Côte-Saint-Luc, Montréal, Québec","20130404","RESTAURANT FAY WONG","1500","9226-6600 QUEBEC INC.","Montréal","Ouvert","20101215","Restaurant"
1374,100273,"20120529","Le produit altérable à la chaleur à l'exception des fruits et légumes frais entiers doit être refroidi sans retard et maintenu constamment à une température interne et ambiante ne dépassant pas 4C jusqu'à sa livraison au consommateur, sauf pendant le temps requis pour l'application d'un procédé de fabrication ou d'un traitement reconnu en industrie alimentaire et qui exige une plus haute température.","4845 Rue Jean-Talon Est, St-Léonard, Québec","20130919","SUBWAY","1750","9227-3838 QUEBEC INC.","St-Léonard","Fermé changement d'exploitant","20180517","Restaurant service rapide"
1908,100273,"20131025","Le produit altérable à la chaleur à l'exception des fruits et légumes frais entiers doit être refroidi sans retard et maintenu constamment à une température interne et ambiante ne dépassant pas 4C jusqu'à sa livraison au consommateur, sauf pendant le temps requis pour l'application d'un procédé de fabrication ou d'un traitement reconnu en industrie alimentaire et qui exige une plus haute température.","4845 Rue Jean-Talon Est, St-Léonard, Québec","20140929","SUBWAY","2300","9227-3838 QUEBEC INC.","St-Léonard","Fermé changement d'exploitant","20180517","Restaurant service rapide"
2435,100396,"20141113","Le lieu ou le véhicule doit être exempt de contaminants, de polluants, de toute espèce d'animaux y compris les insectes et les rongeurs ou de leurs excréments.","1100 Boul. Crémazie Est, Local 101, Montréal, Québec","20160407","TENDANCE CAFE","1200","TENDANCE CAFE INC.","Montréal","Fermé changement d'exploitant","20151123","Restaurant service rapide"
1972,103476,"20131021","Le produit altérable à la chaleur à l'exception des fruits et légumes frais entiers doit être refroidi sans retard et maintenu constamment à une température interne et ambiante ne dépassant pas 4C jusqu'à sa livraison au consommateur, sauf pendant le temps requis pour l'application d'un procédé de fabrication ou d'un traitement reconnu en industrie alimentaire et qui exige une plus haute température.","178 Pl. du Marché-du-Nord, Montréal, Québec","20140910","LA STELLINA","1000","CAFE RESTAURANT ESSIFI INC.","Montréal","Fermé changement d'exploitant","20140310","Restaurant"
2943,100540,"20151111","Le produit altérable à la chaleur à l'exception des fruits et légumes frais entiers doit être refroidi sans retard et maintenu constamment à une température interne et ambiante ne dépassant pas 4C jusqu'à sa livraison au consommateur, sauf pendant le temps requis pour l'application d'un procédé de fabrication ou d'un traitement reconnu en industrie alimentaire et qui exige une plus haute température.","1049 Av. Van Horne, Outremont, Québec","20170217","POT DE LUZY","750","9227-1451 QUEBEC INC.","Outremont","Fermé","20170529","Restaurant service rapide"
4098,100540,"20170127","Les lieux, véhicules, équipements, matériaux et ustensiles servant à la préparation au conditionnement, à l'entreposage, au transport, à l'étiquetage et au service des produits, ainsi que les autres installations et locaux sanitaires, doivent être propres.","1049 Av. Van Horne, Outremont, Québec","20190114","POT DE LUZY","1200","9227-1451 QUEBEC INC.","Outremont","Fermé","20170529","Restaurant service rapide"
3747,100549,"20161129","Le produit altérable à la chaleur à l'exception des fruits et légumes frais entiers doit être refroidi sans retard et maintenu constamment à une température interne et ambiante ne dépassant pas 4C jusqu'à sa livraison au consommateur, sauf pendant le temps requis pour l'application d'un procédé de fabrication ou d'un traitement reconnu en industrie alimentaire et qui exige une plus haute température.","895 Rue De La Gauchetière Ouest, Local 505A, Montréal, Québec","20161220","VIE & NAM","250","9200-8176 QUEBEC INC.","Montréal","Ouvert","20111101","Restaurant service rapide"
2015,100596,"20140123","Le produit altérable à la chaleur à l'exception des fruits et légumes frais entiers doit être refroidi sans retard et maintenu constamment à une température interne et ambiante ne dépassant pas 4C jusqu'à sa livraison au consommateur, sauf pendant le temps requis pour l'application d'un procédé de fabrication ou d'un traitement reconnu en industrie alimentaire et qui exige une plus haute température.","1320 Rue Sainte-Catherine Est, Montréal, Québec","20141009","WOK ET SOUPE","1250","9231-1539 QUEBEC INC.","Montréal","Fermé changement d'exploitant","20170810","Restaurant"
3592,100596,"20160927","Le récurage des surfaces du matériel, de l'équipement, des ustensiles et des contenants qui entrent en contact direct avec les produits doit se faire au moyen d'un instrument ou tampon non métallique.","1320 Rue Sainte-Catherine Est, Montréal, Québec","20170125","WOK ET SOUPE","250","9231-1539 QUEBEC INC.","Montréal","Fermé changement d'exploitant","20170810","Restaurant"
2732,100099,"20150729","Le produit altérable à la chaleur à l'exception des fruits et légumes frais entiers doit être refroidi sans retard et maintenu constamment à une température interne et ambiante ne dépassant pas 4C jusqu'à sa livraison au consommateur, sauf pendant le temps requis pour l'application d'un procédé de fabrication ou d'un traitement reconnu en industrie alimentaire et qui exige une plus haute température.","4631 Boul. Saint-Laurent, Montréal, Québec","20160426","AUX VIVRES","1000","9215-2784 QUEBEC INC.","Montréal","Ouvert","20101124","Restaurant"
2977,101780,"20151111","Le lieu ou le véhicule doit être exempt de contaminants, de polluants, de toute espèce d'animaux y compris les insectes et les rongeurs ou de leurs excréments.","140 Av. Laurier Ouest, Montréal, Québec","20170322","LA PETITE TONKINOISE","1300","9239-3982 QUEBEC INC.","Montréal","Fermé","20181120","Restaurant"
2980,102074,"20151118","Le produit altérable à la chaleur à l'exception des fruits et légumes frais entiers doit être refroidi sans retard et maintenu constamment à une température interne et ambiante ne dépassant pas 4C jusqu'à sa livraison au consommateur, sauf pendant le temps requis pour l'application d'un procédé de fabrication ou d'un traitement reconnu en industrie alimentaire et qui exige une plus haute température.","1984 Rue Saint-Antoine Ouest, Montréal, Québec","20171110","MARCHE AL-MUBARAK","600","9248-0532 QUEBEC INC.","Montréal","Ouvert","20110811","Épicerie avec préparation"
2981,102074,"20151118","Le produit périssable vendu chaud ou servi chaud au consommateur doit être gardé à une température interne d'au moins 60C jusqu'à sa livraison.","1984 Rue Saint-Antoine Ouest, Montréal, Québec","20171110","MARCHE AL-MUBARAK","600","9248-0532 QUEBEC INC.","Montréal","Ouvert","20110811","Épicerie avec préparation"
2014,102074,"20140120","Le lieu ou le véhicule doit être exempt de contaminants, de polluants, de toute espèce d'animaux y compris les insectes et les rongeurs ou de leurs excréments.","1984 Rue Saint-Antoine Ouest, Montréal, Québec","20150902","MARCHE AL-MUBARAK","1000","9248-0532 QUEBEC INC.","Montréal","Ouvert","20110811","Épicerie avec préparation"
3120,104159,"20160201","Le produit altérable à la chaleur à l'exception des fruits et légumes frais entiers doit être refroidi sans retard et maintenu constamment à une température interne et ambiante ne dépassant pas 4C jusqu'à sa livraison au consommateur, sauf pendant le temps requis pour l'application d'un procédé de fabrication ou d'un traitement reconnu en industrie alimentaire et qui exige une plus haute température.","265 Rue Sainte-Catherine Est, Montréal, Québec","20171204","RESTAURANT BASHA","1200","9241-2584 QUEBEC INC.","Montréal","Fermé changement d'exploitant","20180219","Restaurant"
3192,104159,"20160415","Le produit altérable à la chaleur à l'exception des fruits et légumes frais entiers doit être refroidi sans retard et maintenu constamment à une température interne et ambiante ne dépassant pas 4C jusqu'à sa livraison au consommateur, sauf pendant le temps requis pour l'application d'un procédé de fabrication ou d'un traitement reconnu en industrie alimentaire et qui exige une plus haute température.","265 Rue Sainte-Catherine Est, Montréal, Québec","20171127","RESTAURANT BASHA","1500","9241-2584 QUEBEC INC.","Montréal","Fermé changement d'exploitant","20180219","Restaurant"
2268,104159,"20140728","Le lieu ou le véhicule doit être exempt de contaminants, de polluants, de toute espèce d'animaux y compris les insectes et les rongeurs ou de leurs excréments.","265 Rue Sainte-Catherine Est, Montréal, Québec","20151028","RESTAURANT BASHA","1250","9241-2584 QUEBEC INC.","Montréal","Fermé changement d'exploitant","20180219","Restaurant"
3119,104159,"20160201","Les lieux, véhicules, équipements, matériaux et ustensiles servant à la préparation au conditionnement, à l'entreposage, au transport, à l'étiquetage et au service des produits, ainsi que les autres installations et locaux sanitaires, doivent être propres.","265 Rue Sainte-Catherine Est, Montréal, Québec","20171204","RESTAURANT BASHA","250","9241-2584 QUEBEC INC.","Montréal","Fermé changement d'exploitant","20180219","Restaurant"
4226,102428,"20170329","Les personnes affectées à la préparation des produits, au lavage ou au nettoyage du matériel et de l'équipement doivent: porter un bonnet ou une résille propre qui recouvre entièrement les cheveux; porter un couvre-barbe propre qui recouvre entièrement la barbe.","634 Rue Jean-Talon Ouest, Montréal, Québec","20170424","SOUS-MARINS NHA TRANG","250","9240-8459 QUEBEC INC.","Montréal","Fermé changement d'exploitant","20181030","Restaurant"
4849,102518,"20170919","Les personnes affectées à la préparation des produits, au lavage ou au nettoyage du matériel et de l'équipement doivent: porter un bonnet ou une résille propre qui recouvre entièrement les cheveux; porter un couvre-barbe propre qui recouvre entièrement la barbe.","5590 Boul. Henri-Bourassa Est, Montréal, Québec","20170925","RESTAURANT BASHA","250","9248-5960 QUEBEC INC.","Montréal","Ouvert","20111128","Restaurant"
1917,102520,"20131030","Le lieu ou le véhicule doit être exempt de contaminants, de polluants, de toute espèce d'animaux y compris les insectes et les rongeurs ou de leurs excréments.","1675 Boul. De Maisonneuve Ouest, Montréal, Québec","20140423","TEA LOUNGE AND RESTAURANT","1300","7859147 CANADA LTD.","Montréal","Fermé changement d'exploitant","20140923","Restaurant"
1515,102746,"20121120","Le produit altérable à la chaleur à l'exception des fruits et légumes frais entiers doit être refroidi sans retard et maintenu constamment à une température interne et ambiante ne dépassant pas 4C jusqu'à sa livraison au consommateur, sauf pendant le temps requis pour l'application d'un procédé de fabrication ou d'un traitement reconnu en industrie alimentaire et qui exige une plus haute température.","2670 Rue Jarry Est, Montréal, Québec","20140409","RESTAURANT ASA","500","7758197 CANADA LIMITED","Montréal","Fermé changement d'exploitant","20130319","Restaurant"
6187,103196,"20181010","Le lieu ou le véhicule doit être exempt de contaminants, de polluants, de toute espèce d'animaux y compris les insectes et les rongeurs ou de leurs excréments.","1676 Rue Poirier, St-Laurent, Québec","20201207","RESTAURANT ASIE MODERNE","1300","9249-8666 QUEBEC INC.","St-Laurent","Ouvert","20121023","Restaurant"
5244,103196,"20180327","Les lieux, véhicules, équipements, matériaux et ustensiles servant à la préparation au conditionnement, à l'entreposage, au transport, à l'étiquetage et au service des produits, ainsi que les autres installations et locaux sanitaires, doivent être propres.","1676 Rue Poirier, St-Laurent, Québec","20191031","RESTAURANT ASIE MODERNE","1200","9249-8666 QUEBEC INC.","St-Laurent","Ouvert","20121023","Restaurant"
5591,103196,"20180614","Les lieux, véhicules, équipements, matériaux et ustensiles servant à la préparation au conditionnement, à l'entreposage, au transport, à l'étiquetage et au service des produits, ainsi que les autres installations et locaux sanitaires, doivent être propres.","1676 Rue Poirier, St-Laurent, Québec","20201029","RESTAURANT ASIE MODERNE","1250","9249-8666 QUEBEC INC.","St-Laurent","Ouvert","20121023","Restaurant"
5804,103196,"20180822","Les lieux, véhicules, équipements, matériaux et ustensiles servant à la préparation au conditionnement, à l'entreposage, au transport, à l'étiquetage et au service des produits, ainsi que les autres installations et locaux sanitaires, doivent être propres.","1676 Rue Poirier, St-Laurent, Québec","20201001","RESTAURANT ASIE MODERNE","1000","9249-8666 QUEBEC INC.","St-Laurent","Ouvert","20121023","Restaurant"
1470,100167,"20120928","Le produit altérable à la chaleur à l'exception des fruits et légumes frais entiers doit être refroidi sans retard et maintenu constamment à une température interne et ambiante ne dépassant pas 4C jusqu'à sa livraison au consommateur, sauf pendant le temps requis pour l'application d'un procédé de fabrication ou d'un traitement reconnu en industrie alimentaire et qui exige une plus haute température.","9374 Boul. Lacordaire, St-Léonard, Québec","20140423","LA BELLE PROVINCE L'AUTHENTIQUE","1250","9221-0798 QUEBEC INC.","St-Léonard","Ouvert","20110622","Restaurant service rapide"
1439,100168,"20120906","Le produit altérable à la chaleur à l'exception des fruits et légumes frais entiers doit être refroidi sans retard et maintenu constamment à une température interne et ambiante ne dépassant pas 4C jusqu'à sa livraison au consommateur, sauf pendant le temps requis pour l'application d'un procédé de fabrication ou d'un traitement reconnu en industrie alimentaire et qui exige une plus haute température.","5872 Rue Bélanger, St-Léonard, Québec","20130118","RESTAURANT PHO THAO NGUYEN","1500","9223-5977 QUEBEC INC.","St-Léonard","Fermé changement d'exploitant","20140306","Restaurant"
1440,100168,"20120906","Les lieux, véhicules, équipements, matériaux et ustensiles servant à la préparation au conditionnement, à l'entreposage, au transport, à l'étiquetage et au service des produits, ainsi que les autres installations et locaux sanitaires, doivent être propres.","5872 Rue Bélanger, St-Léonard, Québec","20130118","RESTAURANT PHO THAO NGUYEN","1600","9223-5977 QUEBEC INC.","St-Léonard","Fermé changement d'exploitant","20140306","Restaurant"
7492,100717,"20191021","Le lieu ou le véhicule doit être exempt de contaminants, de polluants, de toute espèce d'animaux y compris les insectes et les rongeurs ou de leurs excréments.","450 Av. Duluth Est, Montréal, Québec","20220623","LA MAISON GRECQUE","2800","9227-6047 QUEBEC INC.","Montréal","Ouvert","20110322","Restaurant"
6627,100717,"20190212","Le lieu ou le véhicule doit être exempt de contaminants, de polluants, de toute espèce d'animaux y compris les insectes et les rongeurs ou de leurs excréments.","450 Av. Duluth Est, Montréal, Québec","20220623","LA MAISON GRECQUE","1600","9227-6047 QUEBEC INC.","Montréal","Ouvert","20110322","Restaurant"
7493,100717,"20191021","Dans un local ou véhicule utilisé pour la préparation de produits; les portes, murs et plafonds doivent être lavables, lisses, non en état ou en voie de putréfaction et exempts d'aspérités ou d'écailles.","450 Av. Duluth Est, Montréal, Québec","20220623","LA MAISON GRECQUE","1500","9227-6047 QUEBEC INC.","Montréal","Ouvert","20110322","Restaurant"
1500,100717,"20121018","Les lieux, véhicules, équipements, matériaux et ustensiles servant à la préparation au conditionnement, à l'entreposage, au transport, à l'étiquetage et au service des produits, ainsi que les autres installations et locaux sanitaires, doivent être propres.","450 Av. Duluth Est, Montréal, Québec","20130628","LA MAISON GRECQUE","1200","9227-6047 QUEBEC INC.","Montréal","Ouvert","20110322","Restaurant"
7117,100717,"20190610","Les lieux, véhicules, équipements, matériaux et ustensiles servant à la préparation au conditionnement, à l'entreposage, au transport, à l'étiquetage et au service des produits, ainsi que les autres installations et locaux sanitaires, doivent être propres.","450 Av. Duluth Est, Montréal, Québec","20220623","LA MAISON GRECQUE","1700","9227-6047 QUEBEC INC.","Montréal","Ouvert","20110322","Restaurant"
3577,100731,"20160803","Les lieux, véhicules, équipements, matériaux et ustensiles servant à la préparation au conditionnement, à l'entreposage, au transport, à l'étiquetage et au service des produits, ainsi que les autres installations et locaux sanitaires, doivent être propres.","3509 Boul. Saint-Laurent, Montréal, Québec","20180525","CAFE MAURIZIO","900","9230-0557 QUEBEC INC.","Montréal","Fermé","20180404","Restaurant"
1459,100869,"20120928","Le produit altérable à la chaleur à l'exception des fruits et légumes frais entiers doit être refroidi sans retard et maintenu constamment à une température interne et ambiante ne dépassant pas 4C jusqu'à sa livraison au consommateur, sauf pendant le temps requis pour l'application d'un procédé de fabrication ou d'un traitement reconnu en industrie alimentaire et qui exige une plus haute température.","4275 Rue Jean-Talon Est, St-Léonard, Québec","20130529","BUFFET CHINOIS FU LAM","1250","9227-1006 QUEBEC INC.","St-Léonard","Fermé changement d'exploitant","20180516","Restaurant"
1771,100869,"20130729","Le produit altérable à la chaleur à l'exception des fruits et légumes frais entiers doit être refroidi sans retard et maintenu constamment à une température interne et ambiante ne dépassant pas 4C jusqu'à sa livraison au consommateur, sauf pendant le temps requis pour l'application d'un procédé de fabrication ou d'un traitement reconnu en industrie alimentaire et qui exige une plus haute température.","4275 Rue Jean-Talon Est, St-Léonard, Québec","20140117","BUFFET CHINOIS FU LAM","2500","9227-1006 QUEBEC INC.","St-Léonard","Fermé changement d'exploitant","20180516","Restaurant"
